FARM_NO,FARM_PIG_NO,BUNMAN_SANCHA,GYOBAE_DT,BUNMAN_DT,CHONGSAN,SILSAN,EUDUSU,EUKG,CHOGYOBAE,JAE
1387,100-04,3,20210316,20210710,6,5,9,45,,5
1387,100-04,4,20210927,20220124,4,4,5,39,,
1387,47-10,1,20200712,20201103,6,6,10,50,284,
1387,47-10,2,20201125,20210319,16,14,13,57.2,,6
1387,47-10,3,20210413,20210806,13,12,9,49.5,,5
1387,47-10,4,20210831,20211224,15,13,10,70,,5
1387,47-10,5,20220118,20220514,17,12,11,55,,5
1387,48-80,1,20200707,20201029,12,11,10,60,272,
1387,48-80,2,20201124,20210318,15,14,12,62.4,,5
1387,48-80,3,20210413,20210806,15,14,12,74.4,,5
1387,48-80,4,20210831,20211224,11,10,8,60,,5
1387,48-80,5,20220117,20220511,14,13,9,45,,4
1387,50-163,1,20200712,20201103,10,10,10,47,270,
1387,50-163,2,20201126,20210318,15,15,12,74.4,,7
1387,50-163,3,20210510,20210902,16,13,0,0,,32
1387,48-88,1,20200708,20201031,11,9,11,57.2,272,
1387,48-88,2,20201125,20210321,13,12,11,68.2,,6
1387,48-88,3,20210414,20210807,14,14,9,40.5,,6
1387,48-88,4,20210831,20211226,10,10,8,56,,5
1387,50-18,1,20200901,20201223,15,13,9,50.4,,
1387,50-18,2,20210120,20210513,16,13,11,62.7,,6
1387,50-18,3,20210707,20211031,9,9,8,43.2,,34
1387,50-18,4,20220120,20220514,19,18,12,60,,
1387,48-73,1,20200705,20201028,12,11,10,48,270,
1387,48-73,2,20210119,20210516,11,11,11,55,,61
1387,48-73,3,20210608,20211001,16,13,10,31,,5
1387,48-37,1,20200612,20201005,15,14,10,60,247,
1387,48-37,2,20201027,20210219,17,15,9,63,,5
1387,48-37,3,20210316,20210710,16,15,9,55.8,,5
1387,48-37,4,20210830,20211226,9,8,8,66.4,,32
1387,48-37,5,20220118,20220514,16,14,12,84,,5
1387,46-180,1,20200612,20201005,11,10,10,45,254,
1387,46-180,2,20201026,20210218,16,15,10,48,,4
1387,46-180,3,20210316,20210708,17,16,9,45,,5
1387,46-180,4,20210901,20211226,10,10,9,63,,34
1387,46-180,5,20220118,20220513,14,14,8,40,,5
1387,46-141,1,20200709,20201101,16,14,9,27,281,
1387,46-141,2,20201222,20210419,18,17,11,77,,33
1387,46-141,3,20210511,20210904,16,13,9,54,,5
1387,46-141,4,20211002,20220124,12,12,10,62,,9
1387,47-162,1,20200613,20201006,15,15,11,33,252,
1387,47-162,2,20201222,20210417,17,16,10,57,,
1387,47-162,3,20210511,20210904,18,13,10,55,,5
1387,47-162,4,20210927,20220120,10,9,8,58.4,,4
1387,100-27,1,20200901,20201226,12,10,7,33.6,213,
1387,100-27,2,20210121,20210518,10,2,4,18,,7
1387,100-27,3,20210608,20211003,5,4,8,32,,5
1387,100-27,4,20211026,20220219,13,12,9,49.5,,5
1387,100-31,1,20200930,20210124,7,5,9,42.3,213,
1387,100-31,2,20210215,20210610,6,4,9,43.2,,4
1387,100-31,3,20210706,20211026,6,5,4,22.4,,5
1387,100-31,4,20220118,20220513,7,5,10,50,,
1387,100-24,1,20200930,20210124,10,5,10,48,213,
1387,100-24,2,20210218,20210614,8,4,0,0,,7
1387,101-60,1,20201001,20210120,12,9,9,47.7,213,
1387,101-60,2,20210412,20210806,15,0,5,19.5,,
1387,101-60,3,20210901,20211228,2,2,6,42,,6
1387,100-40,1,20201021,20210213,8,8,7,39.2,189,
1387,100-40,2,20210413,20210804,13,10,7,49,,33
1387,100-26,1,20201224,20210419,7,6,7,31.5,281,
1387,100-26,2,20210831,20211226,10,9,8,40,,
1387,14-165,1,20201223,20210419,19,14,11,51.7,231,
1387,14-165,2,20210608,20211004,22,19,11,55,,
1387,14-165,3,20211025,20220220,14,14,10,50,,4
1387,14-172,1,20210118,20210511,15,14,10,68,257,
1387,14-172,2,20210608,20210930,11,11,10,58,,5
1387,14-172,3,20211221,20220413,17,14,11,55,,61
1387,15-31,1,20201201,20210326,11,11,11,38.5,209,
1387,15-31,2,20210416,20210808,12,12,10,50,,8
1387,15-31,3,20210901,20211226,11,11,10,50,,6
1387,15-31,4,20220119,20220516,15,13,11,55,,6
1387,15-43,1,20210316,20210710,12,11,9,45,314,
1387,15-43,2,20210802,20211126,4,4,9,49.5,,4
1387,15-43,3,20211220,20220415,17,15,11,71.5,,4
1387,15-161,1,20210119,20210515,15,14,9,48.6,258,
1387,15-161,2,20210608,20211004,12,12,10,56,,5
1387,15-161,3,20211025,20220220,15,13,11,82.5,,4
1387,16-01,1,20201222,20210418,12,10,10,65,228,
1387,16-01,2,20210510,20210906,14,13,11,59.4,,4
1387,16-01,3,20210928,20220122,14,13,12,54,,5
1387,16-03,1,20210118,20210516,19,17,9,47.7,255,
1387,16-03,2,20210609,20211002,12,12,6,31.2,,6
1387,16-03,3,20211025,20220219,11,11,10,70,,4
1387,16-42,1,20210214,20210610,19,17,9,45.9,281,
1387,17-112,1,20210902,20211224,17,14,8,64,478,
1387,17-125,1,20201223,20210417,12,11,10,57,222,
1387,17-125,2,20210511,20210905,4,4,11,60.5,,5
1387,17-125,3,20210928,20220122,6,5,7,63,,5
1387,100-16,1,20201218,20210411,4,2,7,43.4,350,
1387,100-16,2,20210511,20210908,0,0,0,0,,5
1387,100-16,3,20210930,20220123,3,1,7,37.8,,7
1387,100-61,1,20210120,20210515,12,9,9,61.2,314,
1387,100-61,2,20210727,20211119,10,9,8,64,,
1387,100-61,3,20211222,20220416,9,8,9,63,,6
1387,100-54,1,20210216,20210611,6,3,10,42,341,
1387,100-54,2,20210727,20211119,12,9,9,72,,
1387,100-54,3,20211221,20220417,9,8,10,65,,5
1387,48-156,1,20210705,20211027,14,11,10,55,285,
1387,48-156,2,20211123,20220318,17,13,10,50,,5
1387,50-73,1,20210706,20211031,15,11,10,53,286,
1387,50-73,2,20211123,20220319,15,14,12,78,,5
1387,50-117,1,20210614,20211008,12,12,11,33,263,
1387,50-117,2,20211121,20220317,14,13,11,68.2,,
1387,50-17,1,20210731,20211127,5,5,10,45,311,
1387,50-17,2,20211221,20220418,17,17,10,35,,5
1387,50-128,1,20210608,20211003,15,13,9,47.7,258,
1387,50-128,2,20220118,20220515,24,23,10,50,,89
1387,50-35,1,20210802,20211126,12,12,10,74,313,
1387,48-160,1,20210512,20210904,15,13,10,42,231,
1387,48-160,2,20211122,20220318,15,15,12,84,,
1387,50-26,1,20210515,20210907,7,7,10,48,234,
1387,50-101,1,20210607,20211001,18,15,12,67.2,256,
1387,50-101,2,20211026,20220219,17,13,10,65,,5
1387,100-68,1,20210311,20210702,12,7,0,0,336,
1387,100-68,2,20210727,20211116,8,6,0,0,,11
1387,100-65,1,20210511,20210903,10,10,9,40.5,397,
1387,100-65,2,20210928,20220122,10,9,6,58.8,,5
1387,100-77,1,20210315,20210710,6,6,9,36,339,
1387,100-71,1,20210412,20210803,9,9,7,45.5,332,
1387,100-71,2,20211101,20220223,13,9,9,36,,
1387,100-75,1,20210512,20210906,5,2,0,0,362,
1387,100-72,1,20210413,20210803,12,7,7,38.5,333,
1387,100-72,2,20210923,20220114,3,1,5,22.5,,
1387,100-70,1,20210413,20210805,10,8,9,54,333,
1387,100-70,2,20210831,20211223,8,7,11,88,,5
1387,100-70,3,20220119,20220513,7,4,9,67.5,,6
1387,100-80,1,20210412,20210805,10,8,8,48,332,
1387,100-63,1,20210624,20211018,9,5,7,57.4,405,
1387,100-51,1,20210413,20210803,15,8,0,0,333,
1387,100-70,1,20210414,20210804,9,9,9,57.6,334,
1387,00-00,1,20210412,20210806,10,8,10,60,332,
1387,00-00,2,20210831,20211228,4,4,6,30,,5
1387,100-53,1,20210413,20210806,15,6,8,40,333,
1387,100-53,2,20210927,20220121,17,16,7,47.6,,32
1387,100-22,1,20210412,20210731,9,0,0,0,332,
1387,100-22,2,20210927,20220118,12,10,7,56,,
1387,101-31,1,20210511,20210831,10,7,0,0,327,
1387,101-31,2,20211123,20220318,13,12,12,78,,
1387,101-14,1,20210511,20210902,7,7,8,48,327,
1387,101-14,2,20211025,20220217,10,10,12,84,,32
1387,100-87,1,20210512,20210902,9,8,9,48.6,328,
1387,100-87,2,20210929,20220120,5,5,5,41.5,,6
1387,101-23,1,20210512,20210901,5,3,0,0,328,
1387,99,1,20010422,20010815,15,12,10,0,,
1387,110-00,1,20210611,20211002,9,8,6,30.6,358,
1387,110-00,2,20211116,20220310,15,15,11,55,,26
1387,101-07,1,20210615,20211004,6,4,6,30,362,
1387,101-07,2,20211223,20220416,11,9,10,48,,63
1387,101-38,1,20210709,20211101,13,12,13,62.4,211,
1387,101-50,1,20210927,20220119,15,11,0,0,237,
1387,102-46,1,20211223,20220417,9,9,9,50.4,368,
1387,101-22,1,20211224,20220417,12,11,9,45.9,369,
1387,102-78,1,20211224,20220413,10,4,0,0,369,
1387,102-34,1,20211222,20220414,6,3,10,40,367,
1387,102-38,1,20211223,20220418,12,10,9,43.2,368,
