FARM_NO,FARM_PIG_NO,BUNMAN_SANCHA,GYOBAE_DT,BUNMAN_DT,CHONGSAN,SILSAN,EUDUSU,EUKG,CHOGYOBAE,JAE
1751,13-168,1,20170117,20170512,13,12,12,0,153,
1751,13-168,2,20170809,20171202,13,11,11,0,,
1751,13-168,3,20180102,20180427,15,15,11,0,,5
1751,6-133,1,20180425,20180816,19,16,11,0,242,
1751,6-133,2,20180918,20190112,10,8,11,0,,5
1751,6-133,3,20190212,20190606,16,15,11,0,,5
1751,6-133,4,20190709,20191031,14,13,10,0,,5
1751,6-133,5,20191203,20200326,5,5,11,0,,5
1751,6-133,6,20200428,20200823,10,10,10,0,,5
1751,18-27,1,20180430,20180824,15,12,12,0,242,
1751,18-27,2,20180926,20190122,16,12,11,0,,6
1751,18-27,3,20190226,20190621,15,15,11,0,,5
1751,18-27,4,20190724,20191117,7,7,7,0,,6
1751,18-27,5,20200105,20200504,13,12,10,0,,
1751,18-27,6,20200610,20201008,15,13,10,0,,6
1751,18-27,7,20201110,20210308,18,18,11,0,,5
1751,18-27,8,20210413,20210810,13,13,10,0,,5
1751,18-105,1,20180504,20180824,13,13,12,0,241,
1751,18-105,2,20180925,20190117,13,13,11,0,,5
1751,18-105,3,20190219,20190611,16,15,11,0,,5
1751,18-105,4,20190716,20191105,14,14,10,0,,5
1751,18-105,5,20191209,20200404,13,11,11,0,,4
1751,18-105,6,20200505,20200828,16,14,11,0,,5
1751,18-105,7,20200929,20210122,10,10,11,0,,5
1751,18-105,8,20210223,20210618,6,6,10,0,,5
1751,18-105,9,20210720,20211111,10,10,10,0,,5
1751,18-145,1,20180504,20180826,14,14,12,0,241,
1751,18-145,2,20180925,20190119,16,15,11,0,,5
1751,18-145,3,20190225,20190619,18,17,11,0,,4
1751,18-145,4,20190722,20191114,12,11,8,0,,4
1751,18-145,5,20191216,20200410,14,13,12,0,,4
1751,18-145,6,20200512,20200906,5,5,10,0,,5
1751,18-145,7,20201013,20210204,11,11,10,0,,5
1751,18-145,8,20210308,20210702,12,11,10,0,,4
1751,18-145,9,20210802,20211126,14,14,10,0,,4
1751,18-145,10,20211226,20220421,12,10,11,0,,3
1751,18-144,1,20180506,20180830,9,9,12,0,241,
1751,18-144,2,20181002,20190127,17,16,11,0,,5
1751,18-144,3,20190226,20190622,18,16,11,0,,5
1751,18-144,4,20190723,20191112,10,6,8,0,,5
1751,18-144,5,20191216,20200410,14,13,10,0,,4
1751,18-144,6,20200518,20200912,14,14,10,0,,4
1751,18-144,7,20201013,20210207,12,10,10,0,,5
1751,18-144,8,20210316,20210711,13,8,10,0,,5
1751,18-104,1,20180511,20180903,12,11,12,0,241,
1751,18-104,2,20181003,20190126,14,12,11,0,,6
1751,18-104,3,20190226,20190620,15,12,11,0,,5
1751,18-104,4,20190723,20191114,13,13,8,0,,5
1751,18-104,5,20191217,20200410,16,14,12,0,,5
1751,18-104,6,20200512,20200905,11,10,10,0,,5
1751,18-104,7,20201006,20210201,3,3,10,0,,5
1751,18-104,8,20210309,20210702,12,10,10,0,,5
1751,18-104,9,20210802,20211123,12,10,10,0,,4
1751,18-104,10,20211228,20220423,13,11,11,0,,5
1751,18-148,1,20180520,20180913,6,6,12,0,241,
1751,18-148,2,20181015,20190209,9,9,11,0,,4
1751,18-148,3,20190311,20190706,8,8,11,0,,4
1751,91-25,1,20180525,20180919,10,10,11,0,241,
1751,91-25,2,20181022,20190420,15,12,11,0,,4
1751,91-25,3,20190611,20191005,12,10,10,0,,
1751,91-25,4,20191105,20200228,14,12,11,0,,5
1751,91-25,5,20200605,20201001,10,9,10,0,,
1751,91-25,6,20201124,20210322,14,12,11,0,,
1751,18-109,1,20180513,20180905,10,10,12,0,241,
1751,18-109,2,20181009,20190318,14,13,11,0,,5
1751,18-109,3,20190416,20190811,15,14,11,0,,5
1751,18-109,4,20200128,20200523,18,17,12,0,,
1751,18-109,5,20200623,20201018,13,13,11,0,,5
1751,18-109,6,20201117,20210313,15,14,11,0,,5
1751,18-109,7,20210413,20210807,15,13,10,0,,5
1751,18-151,1,20180514,20180906,8,8,12,0,241,
1751,18-152,1,20180515,20180907,5,4,12,0,241,
1751,18-152,2,20181008,20190131,6,6,11,0,,4
1751,18-152,3,20190304,20190627,13,11,11,0,,4
1751,18-152,4,20190730,20191121,12,11,7,0,,5
1751,18-152,5,20200102,20200428,13,12,11,0,,14
1751,18-152,6,20200526,20200918,6,6,9,0,,5
1751,18-152,7,20201019,20210211,8,8,10,0,,4
1751,18-152,8,20210311,20210704,15,14,10,0,,0
1751,18-152,9,20210801,20211123,8,8,10,0,,3
1751,91-26,1,20180517,20180911,4,2,11,0,241,
1751,91-26,2,20181105,20190302,11,10,11,0,,
1751,91-26,3,20190403,20190727,14,13,11,0,,6
1751,91-26,4,20191013,20200205,15,13,10,0,,
1751,91-26,5,20200311,20200707,13,13,8,0,,6
1751,91-26,6,20200902,20201228,10,10,9,0,,27
1751,91-26,7,20210202,20210528,9,7,10,0,,5
1751,91-26,8,20210628,20211020,11,10,10,0,,4
1751,91-27,1,20180517,20180911,17,15,11,0,241,
1751,91-27,2,20181223,20190419,12,12,11,0,,
1751,91-27,3,20190521,20190915,8,7,11,0,,5
1751,91-27,4,20191015,20200209,15,15,9,0,,5
1751,18-141,1,20180518,20180910,14,14,11,0,241,
1751,18-141,2,20181009,20190202,8,8,11,0,,5
1751,18-141,3,20190305,20190626,16,15,11,0,,5
1751,18-141,4,20190730,20191116,10,4,8,0,,5
1751,18-141,5,20191216,20200410,15,15,11,0,,4
1751,18-141,6,20200518,20200909,14,14,10,0,,4
1751,6-104,1,20180519,20180911,12,12,12,0,241,
1751,6-104,2,20181009,20190203,9,9,11,0,,5
1751,6-104,3,20190305,20190629,11,10,11,0,,5
1751,6-104,4,20190731,20191125,6,4,8,0,,6
1751,1-50,2,20180523,20180914,13,12,11,0,,
1751,1-50,3,20181016,20190210,13,12,11,0,,5
1751,1-50,4,20190311,20190704,15,14,11,0,,4
1751,1-50,5,20190806,20191130,11,9,8,0,,5
1751,1-50,6,20200126,20200523,14,13,11,0,,24
1751,1-50,7,20200630,20201020,13,8,10,0,,5
1751,1-50,8,20201123,20210319,15,13,11,0,,4
1751,1-50,9,20210420,20210812,13,13,10,0,,5
1751,19-21,1,20180529,20180920,12,12,12,0,241,
1751,19-21,2,20181023,20190217,16,13,11,0,,5
1751,19-21,3,20190318,20190713,11,10,11,0,,4
1751,1-67,1,20180704,20181028,13,11,12,0,,
1751,1-67,2,20181127,20190322,13,10,11,0,,5
1751,1-67,3,20190423,20190815,15,13,11,0,,5
1751,1-67,4,20190917,20200113,3,1,9,0,,5
1751,1-67,5,20200217,20200613,13,10,10,0,,4
1751,1-67,6,20200721,20201114,4,4,10,0,,5
1751,1-67,7,20210110,20210505,17,16,10,0,,24
1751,1-67,8,20210607,20210929,15,13,10,0,,4
1751,1-57,1,20180613,20181007,10,9,12,0,242,
1751,1-57,2,20181106,20190302,9,9,11,0,,5
1751,1-57,3,20190401,20190726,12,12,11,0,,4
1751,1-57,4,20190827,20191221,4,2,8,0,,5
1751,1-57,5,20200204,20200603,7,7,10,0,,19
1751,1-57,6,20200707,20201104,6,6,10,0,,5
1751,1-57,7,20201203,20210402,8,8,11,0,,0
1751,1-57,8,20210503,20210830,13,13,10,0,,4
1751,18-165,1,20180613,20181002,12,11,12,0,242,
1751,18-165,2,20181106,20190302,12,11,11,0,,5
1751,18-165,3,20190402,20190725,12,12,11,0,,5
1751,18-165,4,20190827,20191220,10,10,8,0,,5
1751,18-165,5,20200120,20200515,14,13,10,0,,4
1751,18-165,6,20200615,20201010,12,10,9,0,,4
1751,18-165,7,20201110,20210307,8,7,11,0,,5
1751,1-70,1,20180616,20181012,3,3,12,0,242,
1751,1-70,2,20181113,20190310,4,4,11,0,,5
1751,10-18,1,20160803,20161121,14,11,11,0,153,
1751,10-18,2,20161220,20170415,20,18,12,0,,5
1751,10-18,3,20170515,20170908,7,6,10,0,,4
1751,10-18,4,20171010,20180202,16,15,11,0,,4
1751,10-18,5,20180305,20180628,19,16,12,0,,4
1751,10-18,6,20180731,20181123,18,16,11,0,,5
1751,10-18,7,20181224,20190419,19,16,11,0,,4
1751,10-18,8,20190523,20190918,14,11,10,0,,7
1751,10-18,9,20191021,20200214,15,15,9,0,,4
1751,91-7,1,20180618,20181007,15,14,11,0,242,
1751,91-7,2,20190113,20190510,15,11,11,0,,
1751,91-7,3,20190805,20191127,17,15,8,0,,
1751,18-190,1,20180618,20181012,9,9,11,0,242,
1751,18-190,2,20181112,20190308,14,14,11,0,,4
1751,18-190,3,20190408,20190801,15,13,11,0,,4
1751,18-192,1,20180619,20181012,13,13,11,0,242,
1751,18-192,2,20190113,20190510,15,15,11,0,,
1751,18-192,3,20190702,20191024,8,8,10,0,,
1751,18-192,4,20191125,20200320,12,12,12,0,,4
1751,18-192,5,20200511,20200907,13,13,10,0,,
1751,18-192,6,20201006,20210130,13,12,10,0,,5
1751,18-192,7,20210302,20210626,18,15,10,0,,5
1751,18-192,8,20210726,20211120,9,9,10,0,,4
1751,18-192,9,20211220,20220415,13,11,11,0,,4
1751,18-176,1,20180619,20181012,11,11,11,0,242,
1751,18-176,2,20181113,20190309,1,1,11,0,,5
1751,18-176,3,20190409,20190801,17,17,11,0,,5
1751,18-196,1,20180621,20181017,12,12,12,0,242,
1751,18-196,2,20190113,20190513,14,14,11,0,,
1751,18-196,3,20190611,20191008,19,18,10,0,,5
1751,18-196,4,20191105,20200302,4,4,11,0,,5
1751,18-196,5,20200407,20200805,2,2,9,0,,5
1751,18-196,6,20200908,20210104,10,9,10,0,,5
1751,18-196,7,20210202,20210530,16,13,11,0,,5
1751,18-196,8,20210628,20211116,7,7,10,0,,4
1751,18-191,1,20180626,20181019,11,11,12,0,242,
1751,18-191,2,20181220,20190415,12,11,11,0,,35
1751,18-191,3,20190514,20190906,14,14,11,0,,5
1751,19-12,1,20180628,20181020,7,7,11,0,242,
1751,19-12,2,20181119,20190314,8,8,11,0,,4
1751,19-12,3,20190512,20190907,14,14,11,0,,
1751,19-12,4,20191104,20200229,11,11,10,0,,
1751,91-40,1,20180628,20181020,12,11,12,0,242,
1751,91-40,2,20190208,20190605,7,7,11,0,,
1751,91-40,3,20190709,20191101,7,7,10,0,,5
1751,91-40,4,20191203,20200312,0,0,0,0,,5
1751,19-5,1,20180630,20181024,13,13,12,0,252,
1751,19-5,2,20181127,20190321,18,17,11,0,,5
1751,19-5,3,20190507,20190829,11,11,11,0,,19
1751,19-5,4,20190930,20200122,10,8,10,0,,4
1751,19-5,5,20200224,20200619,4,3,10,0,,4
1751,19-34,1,20180627,20181020,9,9,11,0,242,
1751,19-34,2,20181120,20190316,10,10,11,0,,5
1751,19-34,3,20190418,20190808,15,14,11,0,,7
1751,19-34,4,20190911,20200106,13,12,11,0,,6
1751,19-34,5,20200203,20200531,10,10,11,0,,4
1751,19-34,6,20200706,20201101,6,6,10,0,,4
1751,19-34,7,20201130,20210329,11,11,11,0,,4
1751,19-34,8,20210425,20210823,7,7,10,0,,3
1751,91-31,1,20180703,20181027,14,12,11,0,241,
1751,91-31,2,20181127,20190323,14,13,11,0,,5
1751,91-31,3,20190423,20190816,16,8,11,0,,5
1751,91-30,1,20180703,20181027,7,7,12,0,241,
1751,91-30,2,20181127,20190324,13,12,11,0,,5
1751,91-30,3,20190423,20190816,13,12,11,0,,5
1751,91-30,4,20190917,20200111,15,12,10,0,,5
1751,91-30,5,20200211,20200607,5,4,9,0,,5
1751,91-30,6,20200714,20201106,13,10,8,0,,5
1751,91-30,7,20201208,20210402,14,14,11,0,,5
1751,91-30,8,20210503,20210827,4,4,10,0,,4
1751,1-26,1,20180705,20181029,11,9,11,0,241,
1751,1-26,2,20190131,20190527,16,14,11,0,,
1751,18-159,1,20181014,20190209,9,9,11,0,,
1751,18-159,2,20190421,20190814,13,12,11,0,,
1751,18-140,1,20180706,20181029,13,10,11,0,241,
1751,18-140,2,20181126,20190323,15,14,11,0,,4
1751,18-140,3,20190423,20190815,16,13,11,0,,5
1751,18-140,4,20190916,20200109,12,10,12,0,,4
1751,18-140,5,20200210,20200605,6,6,10,0,,4
1751,18-140,6,20200706,20201030,17,13,8,0,,4
1751,18-140,7,20201227,20210422,16,15,10,0,,
1751,18-140,8,20210612,20211006,10,9,10,0,,
1751,91-36,1,20180708,20181031,11,11,10,0,241,
1751,91-36,2,20181204,20190328,9,6,11,0,,5
1751,91-36,3,20190430,20190823,14,13,11,0,,5
1751,91-36,4,20190924,20200117,11,10,10,0,,5
1751,91-36,5,20200217,20200613,10,9,10,0,,4
1751,91-36,6,20200804,20201126,13,12,10,0,,19
1751,91-36,7,20210104,20210430,7,7,10,0,,4
1751,91-36,8,20210530,20210921,6,6,10,0,,3
1751,91-37,1,20180709,20181102,11,10,11,0,241,
1751,91-37,2,20181208,20190403,15,13,11,0,,9
1751,91-37,3,20190507,20190830,14,11,11,0,,5
1751,91-37,4,20190930,20200123,12,9,11,0,,4
1751,91-37,5,20200225,20200621,6,6,10,0,,5
1751,91-37,6,20200728,20201120,15,13,10,0,,5
1751,91-37,7,20201222,20210416,13,12,11,0,,5
1751,91-37,8,20210517,20210910,14,13,10,0,,4
1751,19-19,1,20180709,20181101,11,9,11,0,241,
1751,19-19,2,20181204,20190329,15,14,11,0,,5
1751,19-19,3,20190430,20190821,14,13,11,0,,5
1751,19-19,4,20190924,20200116,11,11,11,0,,5
1751,19-19,5,20200218,20200613,16,14,11,0,,5
1751,19-19,6,20200714,20201107,15,13,10,0,,5
1751,19-19,7,20201208,20210402,15,14,11,0,,5
1751,19-19,8,20210511,20210903,10,10,10,0,,5
1751,19-19,9,20211018,20220212,12,12,10,0,,4
1751,91-35,1,20180709,20181102,13,13,12,0,241,
1751,91-35,2,20181224,20190418,13,13,11,0,,
1751,91-35,3,20190521,20190915,15,13,11,0,,5
1751,91-35,4,20191014,20200208,12,12,11,0,,4
1751,91-35,5,20200310,20200704,19,15,9,0,,5
1751,91-35,6,20200811,20201204,20,20,8,0,,5
1751,91-35,7,20210105,20210430,18,17,10,0,,5
1751,18-194,1,20180710,20181103,10,10,11,0,241,
1751,18-194,2,20181204,20190330,15,13,11,0,,5
1751,18-194,3,20190430,20190824,9,7,11,0,,5
1751,18-194,4,20190924,20200118,5,4,10,0,,5
1751,18-194,5,20200218,20200613,10,10,11,0,,5
1751,18-194,6,20201120,20210316,15,15,12,0,,
1751,18-194,7,20210420,20210813,3,3,10,0,,5
1751,19-35,1,20180711,20181104,14,13,12,0,241,
1751,19-35,2,20190206,20190603,15,13,11,0,,
1751,19-35,3,20190710,20191103,14,13,9,0,,6
1751,19-35,4,20191210,20200406,14,12,11,0,,5
1751,19-35,5,20200514,20200911,5,4,10,0,,7
1751,19-35,6,20201013,20210208,14,14,10,0,,5
1751,19-35,7,20210316,20210712,16,15,10,0,,5
1751,19-35,8,20210810,20211207,14,11,10,0,,5
1751,18-58,1,20180330,20180723,14,14,12,0,150,
1751,18-58,2,20180820,20181215,4,3,11,0,,4
1751,18-58,3,20190122,20190516,12,12,11,0,,5
1751,67-88,1,20180329,20180723,14,10,12,0,150,
1751,67-88,2,20180820,20181213,6,5,11,0,,4
1751,67-88,3,20190115,20190510,10,9,11,0,,5
1751,67-88,4,20190609,20191005,15,13,10,0,,3
1751,91-47,1,20180715,20181108,9,9,12,0,241,
1751,91-47,2,20190421,20190817,11,10,11,0,,
1751,91-47,3,20190917,20200112,13,11,9,0,,5
1751,91-47,4,20200221,20200619,6,6,10,0,,8
1751,91-47,5,20200728,20201120,15,12,10,0,,5
1751,91-47,6,20201222,20210417,12,12,10,0,,5
1751,91-47,7,20210517,20210910,11,9,10,0,,4
1751,91-47,8,20211018,20220211,5,4,10,0,,4
1751,19-7,1,20180715,20181109,11,10,12,0,241,
1751,19-7,2,20181211,20190406,15,13,11,0,,5
1751,19-7,3,20190507,20190831,10,9,11,0,,5
1751,19-7,4,20190930,20200127,14,14,10,0,,4
1751,19-7,5,20200317,20200716,6,5,9,0,,
1751,91-74,1,20180717,20181110,10,10,12,0,241,
1751,91-74,2,20190205,20190605,5,5,11,0,,
1751,91-74,3,20190815,20191209,16,14,11,0,,
1751,91-74,4,20200105,20200504,7,6,11,0,,3
1751,19-15,1,20180718,20181109,13,12,12,0,241,
1751,19-15,2,20181211,20190406,18,15,11,0,,5
1751,19-15,3,20190507,20190830,15,15,11,0,,5
1751,19-15,4,20191001,20200125,13,13,11,0,,5
1751,19-15,5,20200225,20200620,11,10,11,0,,5
1751,19-15,6,20200721,20201113,13,13,12,0,,5
1751,19-15,7,20201215,20210408,14,14,10,0,,5
1751,19-15,8,20210511,20210902,15,15,10,0,,5
1751,19-15,9,20211004,20220130,14,14,10,0,,4
1751,19-50,1,20180719,20181111,8,8,11,0,241,
1751,19-50,2,20181211,20190406,8,7,11,0,,5
1751,91-44,1,20180724,20181116,14,12,11,0,241,
1751,19-14,1,20180724,20181116,14,14,12,0,241,
1751,19-14,2,20190131,20190528,6,6,11,0,,
1751,19-18,1,20180725,20181117,15,13,12,0,241,
1751,19-18,2,20181218,20190413,14,12,11,0,,5
1751,19-18,3,20190513,20190903,15,14,11,0,,4
1751,19-18,4,20191121,20200316,13,12,12,0,,
1751,19-18,5,20200420,20200814,11,9,11,0,,4
1751,19-18,6,20200914,20210107,12,12,10,0,,4
1751,19-18,7,20210209,20210602,11,10,10,0,,5
1751,19-18,8,20210705,20211028,9,8,10,0,,4
1751,18-171,1,20180729,20181120,12,12,12,0,241,
1751,18-171,2,20181225,20190417,19,16,11,0,,5
1751,18-171,3,20190521,20190913,11,9,11,0,,5
1751,18-171,4,20200226,20200623,12,2,9,0,,
1751,91-39,1,20180729,20181121,9,8,12,0,241,
1751,91-39,2,20181225,20190420,6,6,11,0,,5
1751,91-39,3,20190528,20190919,10,10,10,0,,5
1751,91-39,4,20191130,20200325,13,13,11,0,,
1751,91-39,5,20200428,20200824,9,9,10,0,,5
1751,91-39,6,20210202,20210528,10,10,11,0,,
1751,19-74,1,20180730,20181122,13,11,12,0,241,
1751,19-74,2,20181225,20190418,13,11,11,0,,5
1751,19-74,3,20190521,20190912,16,16,11,0,,5
1751,19-74,4,20191015,20200208,9,9,9,0,,5
1751,19-74,5,20200310,20200704,13,13,10,0,,5
1751,19-74,6,20200831,20201227,7,7,9,0,,25
1751,19-74,7,20210126,20210521,14,13,11,0,,5
1751,19-74,8,20210621,20211015,11,10,8,0,,4
1751,19-38,1,20180801,20181123,12,12,11,0,242,
1751,19-38,2,20181225,20190420,9,9,11,0,,5
1751,19-38,3,20190521,20190915,15,14,11,0,,5
1751,19-38,4,20191015,20200209,13,12,11,0,,5
1751,19-38,5,20200310,20200706,10,10,10,0,,5
1751,6-136,1,20180807,20181204,14,13,12,0,242,
1751,6-136,2,20190129,20190524,16,14,11,0,,26
1751,6-136,3,20190625,20191020,2,2,10,0,,5
1751,6-136,4,20191119,20200314,15,12,12,0,,5
1751,6-136,5,20200414,20200809,8,8,10,0,,5
1751,6-136,6,20200915,20210110,12,9,9,0,,5
1751,91-60,1,20180818,20181212,14,13,11,0,242,
1751,91-60,2,20190114,20190509,14,14,11,0,,4
1751,91-60,3,20190701,20191021,19,17,10,0,,
1751,19-49,1,20180818,20181214,14,14,11,0,242,
1751,19-49,2,20190115,20190511,9,9,11,0,,5
1751,19-49,3,20190702,20191024,16,15,10,0,,
1751,19-49,4,20191125,20200321,16,14,12,0,,4
1751,19-49,5,20200603,20200928,16,13,9,0,,
1751,19-49,6,20201103,20210225,11,11,11,0,,5
1751,19-53,1,20180819,20181214,14,14,11,0,242,
1751,19-53,2,20190115,20190511,8,7,11,0,,5
1751,19-53,3,20190611,20191003,15,15,10,0,,5
1751,19-97,1,20180823,20181216,15,13,11,0,242,
1751,19-97,2,20190213,20190607,18,15,11,0,,27
1751,91-61,1,20180824,20181217,8,8,11,0,242,
1751,91-61,2,20190115,20190510,13,12,11,0,,5
1751,91-61,3,20190611,20191002,7,7,10,0,,5
1751,91-61,4,20191029,20200220,15,12,11,0,,5
1751,91-61,5,20200324,20200717,7,7,9,0,,5
1751,19-68,1,20180904,20181228,9,9,11,0,242,
1751,19-68,2,20190129,20190522,13,12,11,0,,5
1751,19-68,3,20190707,20191028,13,13,10,0,,17
1751,19-68,4,20191203,20200327,16,16,11,0,,5
1751,19-68,5,20200427,20200820,8,8,9,0,,4
1751,19-68,6,20200922,20210114,7,7,10,0,,5
1751,19-68,7,20210216,20210610,13,10,10,0,,5
1751,19-68,8,20210712,20211105,3,3,9,0,,4
1751,19-64,1,20180917,20190112,8,8,11,0,242,
1751,19-64,2,20190312,20190706,16,15,11,0,,5
1751,19-64,3,20190806,20191127,20,19,8,0,,5
1751,19-64,4,20200114,20200511,21,18,11,0,,19
1751,19-64,5,20200609,20200930,15,13,11,0,,5
1751,19-64,6,20201123,20210321,16,15,12,0,,
1751,19-64,7,20210420,20210813,12,10,10,0,,5
1751,19-64,8,20210912,20220103,4,4,10,0,,3
1751,91-58,1,20180918,20190111,18,16,11,0,242,
1751,91-58,2,20190211,20190606,12,11,11,0,,4
1751,91-58,3,20190708,20191101,9,8,10,0,,4
1751,91-58,4,20191227,20200415,0,0,0,0,,
1751,91-58,5,20200622,20201017,16,14,10,0,,
1751,91-58,6,20201208,20210405,16,14,10,0,,19
1751,91-58,7,20210510,20210904,7,7,10,0,,4
1751,91-65,1,20181202,20190330,15,14,11,0,,
1751,91-65,2,20190429,20190823,12,10,11,0,,4
1751,91-65,3,20190924,20200118,12,11,10,0,,5
1751,91-65,4,20200218,20200616,1,1,8,0,,5
1751,91-65,5,20200721,20201113,11,11,8,0,,5
1751,19-65,1,20180921,20190110,14,13,11,0,242,
1751,19-65,2,20190212,20190606,15,14,11,0,,5
1751,19-65,3,20190709,20191031,13,13,10,0,,5
1751,91-22,1,20180606,20180929,16,15,12,0,242,
1751,91-22,2,20181030,20190224,14,12,11,0,,5
1751,91-22,3,20190326,20190722,12,10,11,0,,5
1751,91-22,4,20190821,20191216,13,12,9,0,,6
1751,91-22,5,20200114,20200512,13,13,11,0,,5
1751,91-19,1,20180608,20181003,12,9,11,0,242,
1751,91-19,2,20181106,20190302,12,11,11,0,,5
1751,91-19,3,20190401,20190727,7,7,11,0,,4
1751,91-43,1,20180909,20190104,5,3,11,0,242,
1751,91-43,2,20190405,20190728,16,16,11,0,,
1751,19-60,1,20180914,20190108,15,11,11,0,242,
1751,19-60,2,20190212,20190606,8,8,11,0,,5
1751,19-73,1,20180915,20190110,7,6,11,0,242,
1751,91-68,1,20180923,20190116,16,15,11,0,242,
1751,91-68,2,20190218,20190611,11,11,11,0,,4
1751,91-68,3,20190715,20191108,15,15,9,0,,4
1751,91-68,4,20191209,20200403,20,18,10,0,,4
1751,91-68,5,20200504,20200828,13,10,11,0,,4
1751,91-68,6,20200928,20210121,16,16,9,0,,4
1751,19-58,1,20180924,20190119,12,11,11,0,242,
1751,19-58,2,20190219,20190615,8,8,11,0,,5
1751,19-58,3,20190716,20191110,11,11,9,0,,5
1751,19-58,4,20200106,20200503,20,17,11,0,,
1751,19-58,5,20200609,20201004,17,17,10,0,,5
1751,19-58,6,20201120,20210318,15,14,11,0,,8
1751,19-69,1,20180927,20190119,12,11,11,0,242,
1751,19-69,2,20190312,20190702,17,14,11,0,,19
1751,19-69,3,20190806,20191119,0,0,0,0,,5
1751,19-69,4,20200101,20200427,14,14,12,0,,13
1751,19-69,5,20200526,20200918,10,9,9,0,,5
1751,19-69,6,20210227,20210625,4,2,10,0,,
1751,19-69,7,20210726,20211116,8,8,10,0,,4
1751,19-69,8,20211220,20220414,13,11,11,0,,4
1751,19-107,1,20181005,20190202,3,3,11,0,241,
1751,19-107,2,20190305,20190630,15,14,11,0,,5
1751,19-107,3,20190729,20191122,14,13,7,0,,4
1751,19-107,4,20191223,20200419,16,14,11,0,,4
1751,19-107,5,20200519,20200913,13,12,10,0,,5
1751,19-107,6,20201013,20210206,10,9,10,0,,5
1751,19-107,7,20210309,20210703,15,14,10,0,,5
1751,19-107,8,20210802,20211126,13,13,10,0,,4
1751,19-107,9,20211227,20220422,13,13,11,0,,4
1751,19-104,1,20181122,20190320,13,13,11,0,,
1751,19-104,2,20190416,20190811,11,11,11,0,,5
1751,19-104,3,20190910,20200106,5,5,11,0,,5
1751,19-104,4,20200211,20200607,11,11,10,0,,5
1751,19-104,5,20200714,20201108,15,13,9,0,,5
1751,19-104,6,20201215,20210411,11,10,11,0,,5
1751,19-104,7,20210511,20210903,13,13,10,0,,5
1751,19-104,8,20211012,20220206,7,7,10,0,,5
1751,91-91,1,20181203,20190330,17,16,11,0,,
1751,91-91,2,20190716,20191107,17,16,9,0,,
1751,91-91,3,20191209,20200406,11,11,0,0,,4
1751,91-71,1,20181008,20190202,14,13,11,0,241,
1751,91-71,2,20190305,20190629,8,7,11,0,,5
1751,91-71,3,20190806,20191129,11,8,8,0,,5
1751,19-98,1,20181008,20190202,11,11,11,0,241,
1751,19-98,2,20190305,20190629,17,15,11,0,,5
1751,19-98,3,20190730,20191123,10,4,8,0,,5
1751,19-98,4,20200120,20200516,14,13,11,0,,25
1751,19-98,5,20200616,20201010,9,6,10,0,,5
1751,19-98,6,20201120,20210318,13,13,12,0,,15
1751,19-98,7,20210504,20210828,6,5,10,0,,19
1751,19-46,1,20181011,20190206,15,14,11,0,241,
1751,19-63,1,20181011,20190205,16,15,11,0,241,
1751,19-152,1,20181018,20190306,14,11,11,0,241,
1751,19-152,2,20190408,20190801,12,11,11,0,,4
1751,19-152,3,20190903,20191228,14,14,11,0,,5
1751,19-152,4,20200128,20200524,6,6,12,0,,5
1751,19-152,5,20200630,20201023,14,12,10,0,,5
1751,19-152,6,20201124,20210320,17,17,11,0,,5
1751,19-152,7,20210420,20210815,12,10,11,0,,5
1751,19-175,1,20181018,20190211,3,3,11,0,241,
1751,19-175,2,20190312,20190706,9,9,11,0,,5
1751,19-70,1,20181115,20190314,15,14,11,0,,
1751,19-70,2,20190416,20190812,13,11,11,0,,5
1751,19-70,3,20190910,20200104,9,6,10,0,,5
1751,19-70,4,20200203,20200531,16,14,9,0,,4
1751,19-70,5,20200706,20201029,8,8,10,0,,4
1751,19-70,6,20201130,20210328,13,13,11,0,,4
1751,19-92,1,20181024,20190220,4,4,11,0,241,
1751,19-92,2,20190320,20190714,9,9,11,0,,6
1751,19-92,3,20190820,20191216,10,10,9,0,,5
1751,19-92,4,20200210,20200607,16,14,9,0,,
1751,19-92,5,20200716,20201111,11,10,10,0,,7
1751,19-92,6,20210106,20210504,4,4,10,0,,
1751,19-92,7,20210607,20211003,4,4,10,0,,4
1751,19-171,1,20181026,20190220,12,12,11,0,241,
1751,19-171,2,20190326,20190720,18,16,11,0,,5
1751,19-171,3,20190820,20191213,15,14,9,0,,5
1751,19-171,4,20200114,20200511,6,6,11,0,,5
1751,19-171,5,20200616,20201010,4,2,11,0,,5
1751,19-171,6,20201110,20210306,17,15,11,0,,5
1751,19-171,7,20210406,20210731,18,18,10,0,,5
1751,19-171,8,20210830,20211225,12,10,10,0,,4
1751,19-62,1,20181114,20190311,15,12,11,0,,
1751,19-62,2,20190518,20190913,16,15,11,0,,
1751,19-62,3,20191031,20200225,14,13,11,0,,
1751,19-62,4,20200330,20200726,17,16,10,0,,4
1751,91-148,1,20181201,20190328,11,11,11,0,,
1751,91-148,2,20190430,20190825,8,7,11,0,,5
1751,91-148,3,20190924,20200117,8,7,8,0,,5
1751,91-148,4,20200405,20200731,7,5,9,0,,
1751,91-148,5,20200901,20201224,8,7,9,0,,5
1751,91-148,6,20210126,20210522,14,13,11,0,,5
1751,91-148,7,20210621,20211015,5,5,8,0,,4
