input_dt,donsa_cd,group_id,eq_id,feed_plan_cd,ilcha,feed_plan_nm,in_dt,farm_no,pig_no,farm_pig_no,feed_plan_pct,feed_plan_pct_1,feed_plan_pct_2,feed_plan_pct_3,feed_plan_pct_4,feed_plan_pct_5,pig_status,sancha,jadon_dusu,bcs,gyobae_dt,bunman_dt,out_dt,wk_gubun,wk_dt,set_time,set_minute,one_intake_kg,feed_tm,water_in_sec,gap_kg,gap_day,pre_day_kg,one_tm,one_kg,one_now_kg,two_tm,two_kg,two_now_kg,three_tm,three_kg,three_now_kg,four_tm,four_kg,four_now_kg,five_tm,five_kg,five_now_kg,warn_kg,min_kg,log_dt,control_mod_yn,trans_yn
2021-12-23,B,a,2,B4,7,지혜팜김태규,2021-12-10,624,442,040-068,1,1,1,1,1,1,B,0,0,3,2021-08-22,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,32,0800,25,25,1300,0,0,1700,25,25,2200,0,0,0,0,0,12,25,2021-12-23 18:25:39,N,Y
2021-12-23,B,a,3,B4,7,지혜팜김태규,2021-12-10,624,481,001-022,1,1,1,1,1,1,B,0,0,3,2021-08-26,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,38,0800,25,2,1300,0,0,1700,25,22,2200,0,0,0,0,0,12,25,2021-12-23 18:25:40,N,Y
2021-12-23,B,a,4,B4,7,지혜팜김태규,2021-12-10,624,412,152-035,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,40,0800,25,25,1300,0,0,1700,25,6,2200,0,0,0,0,0,12,25,2021-12-23 18:25:41,N,Y
2021-12-23,B,a,5,B4,7,지혜팜김태규,2021-12-10,624,394,018-072,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,40,0800,25,25,1300,0,0,1700,25,20,2200,0,0,0,0,0,12,25,2021-12-23 18:25:43,N,Y
2021-12-23,B,a,6,B4,7,지혜팜김태규,2021-12-10,624,443,041-032,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,40,0800,25,25,1300,0,0,1700,25,25,2200,0,0,0,0,0,12,25,2021-12-23 18:25:44,N,Y
2021-12-23,B,a,7,B4,8,지혜팜김태규,2021-12-10,624,451,051-010,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,50,0800,24,24,1300,18,2,1700,24,18,2200,0,0,0,0,0,16,33,2021-12-23 18:25:45,N,Y
2021-12-23,B,a,8,B4,7,지혜팜김태규,2021-12-10,624,457,051-057,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,4,0800,25,2,1300,0,0,1700,25,2,2200,0,0,0,0,0,12,25,2021-12-23 17:25:46,N,Y
2021-12-23,B,a,9,B4,8,지혜팜김태규,2021-12-10,624,350,007-068,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,50,0800,24,24,1300,18,2,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-23 18:25:48,N,Y
2021-12-23,B,a,10,B4,8,지혜팜김태규,2021-12-10,624,414,020-002,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,50,0800,24,22,1300,18,2,1700,24,22,2200,0,0,0,0,0,16,33,2021-12-23 18:25:49,N,Y
2021-12-23,B,a,11,B4,7,지혜팜김태규,2021-12-10,624,340,040-054,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,40,0800,25,25,1300,0,0,1700,25,22,2200,0,0,0,0,0,12,25,2021-12-23 18:25:51,N,Y
2021-12-23,B,a,12,B4,7,지혜팜김태규,2021-12-10,624,458,052-006,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,40,0800,25,25,1300,0,0,1700,25,25,2200,0,0,0,0,0,12,25,2021-12-23 17:25:52,N,Y
2021-12-23,B,a,13,B4,8,지혜팜김태규,2021-12-10,624,452,051-052,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,50,0800,24,22,1300,18,2,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-23 18:25:53,N,Y
2021-12-23,B,a,14,B4,7,지혜팜김태규,2021-12-10,624,307,030-004,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,40,0800,25,25,1300,0,0,1700,25,25,2200,0,0,0,0,0,12,25,2021-12-23 18:25:55,N,Y
2021-12-23,B,a,15,B4,7,지혜팜김태규,2021-12-10,624,488,088-023,1,1,1,1,1,1,B,0,0,3,2021-08-22,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,30,0800,25,25,1300,0,0,1700,25,25,2200,0,0,0,0,0,12,25,2021-12-23 17:25:56,N,Y
2021-12-23,B,a,16,B4,7,지혜팜김태규,2021-12-10,624,331,038-071,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,40,0800,25,25,1300,0,0,1700,25,22,2200,0,0,0,0,0,12,25,2021-12-23 18:25:57,N,Y
2021-12-23,B,a,17,B4,7,지혜팜김태규,2021-12-10,624,459,054-058,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,22,0800,25,25,1300,0,0,1700,25,10,2200,0,0,0,0,0,12,25,2021-12-23 18:25:59,N,Y
2021-12-23,B,a,18,B4,7,지혜팜김태규,2021-12-10,624,489,088-072,1,1,1,1,1,1,B,0,0,3,2021-08-22,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,14,0800,25,2,1300,0,0,1700,25,14,2200,0,0,0,0,0,12,25,2021-12-23 18:26:00,N,Y
2021-12-23,B,a,19,B4,24,지혜팜김태규,2021-11-16,624,474,071-010,1,1,1,1,1,1,B,0,0,3,2021-08-05,2021-11-29,9999-12-31,B,2021-11-29,11,50,2,40,0,0,0,78,0800,40,2,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:01,N,Y
2021-12-23,B,a,20,B4,28,지혜팜김태규,2021-11-16,624,376,065-004,1,1,1,1,1,1,B,0,0,3,2021-08-02,2021-11-25,9999-12-31,B,2021-11-25,11,3,2,40,0,0,0,88,0800,40,8,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:03,N,Y
2021-12-23,B,a,21,B4,28,지혜팜김태규,2021-11-16,624,449,042-050,1,1,1,1,1,1,B,0,0,3,2021-08-02,2021-11-25,9999-12-31,B,2021-11-25,11,3,2,40,0,0,0,58,0800,40,8,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:04,N,Y
2021-12-23,B,a,22,B4,24,지혜팜김태규,2021-11-16,624,486,001-050,1,1,1,1,1,1,B,0,0,3,2021-08-05,2021-11-29,9999-12-31,B,2021-11-29,11,50,2,40,0,0,0,82,0800,40,12,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:05,N,Y
2021-12-23,B,a,25,B4,28,지혜팜김태규,2021-11-17,624,392,020-005,1,1,1,1,1,1,B,0,0,3,2021-08-02,2021-11-25,9999-12-31,B,2021-11-25,15,54,2,40,0,0,0,22,0800,40,2,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:09,N,Y
2021-12-23,B,a,26,B4,27,지혜팜김태규,2021-11-16,624,445,042-051,1,1,1,1,1,1,B,0,0,3,2021-08-03,2021-11-26,9999-12-31,B,2021-11-26,9,51,2,40,0,0,0,100,0800,40,10,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:11,N,Y
2021-12-23,B,a,27,B4,28,지혜팜김태규,2021-11-16,624,399,148-057,1,1,1,1,1,1,B,0,0,3,2021-08-02,2021-11-25,9999-12-31,B,2021-11-25,15,55,2,40,0,0,0,70,0800,40,2,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:12,N,Y
2021-12-23,B,a,28,B4,28,지혜팜김태규,2021-11-16,624,441,038-017,1,1,1,1,1,1,B,0,0,3,2021-08-02,2021-11-25,9999-12-31,B,2021-11-25,15,55,2,40,0,0,0,78,0800,40,16,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:13,N,Y
2021-12-23,B,a,29,B4,20,지혜팜김태규,2021-11-16,624,430,064-068,1,1,1,1,1,1,B,0,0,3,2021-08-10,2021-12-03,9999-12-31,B,2021-12-03,9,9,2,40,0,0,0,8,0800,40,2,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:15,N,Y
2021-12-23,B,a,30,B4,28,지혜팜김태규,2021-11-17,624,446,S040-054,1,1,1,1,1,1,B,0,0,3,2021-08-02,2021-11-25,9999-12-31,B,2021-11-25,8,0,2,40,0,0,0,66,0800,40,8,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:16,N,Y
2021-12-23,B,a,31,B4,30,지혜팜김태규,2021-11-16,624,311,025-081,1,1,1,1,1,1,B,0,0,3,2021-08-02,2021-11-23,9999-12-31,B,2021-11-23,16,8,2,40,0,0,0,38,0800,40,8,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:17,N,Y
2021-12-23,B,a,32,B4,29,지혜팜김태규,2021-11-16,624,448,041-087,1,1,1,1,1,1,B,0,0,3,2021-08-01,2021-11-24,9999-12-31,B,2021-11-24,8,49,2,40,0,0,0,48,0800,40,4,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:19,N,Y
2021-12-23,B,a,33,B4,27,지혜팜김태규,2021-11-16,624,447,041-006,1,1,1,1,1,1,B,0,0,3,2021-08-03,2021-11-26,9999-12-31,B,2021-11-26,9,52,2,40,0,0,0,50,0800,40,16,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:20,N,Y
2021-12-23,B,a,34,B4,23,지혜팜김태규,2021-11-16,624,490,088-086,1,1,1,1,1,1,B,0,0,3,2021-08-06,2021-11-30,9999-12-31,B,2021-11-30,17,39,2,40,0,0,0,80,0800,40,8,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:21,N,Y
2021-12-23,B,a,35,B4,28,지혜팜김태규,2021-11-16,624,440,030-028,1,1,1,1,1,1,B,0,0,3,2021-08-02,2021-11-25,9999-12-31,B,2021-11-25,8,0,2,40,0,0,0,70,0800,40,4,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:23,N,Y
2021-12-23,B,a,36,B4,27,지혜팜김태규,2021-11-16,624,450,042-041,1,1,1,1,1,1,B,0,0,3,2021-08-02,2021-11-26,9999-12-31,B,2021-11-26,9,52,2,40,0,0,0,8,0800,40,2,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-23 22:26:24,N,Y
2021-12-24,B,a,1,B4,8,지혜팜김태규,2021-12-10,624,460,054-015,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,50,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-24 17:25:37,N,Y
2021-12-24,B,a,2,B4,8,지혜팜김태규,2021-12-10,624,442,040-068,1,1,1,1,1,1,B,0,0,3,2021-08-22,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,50,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-24 17:25:39,N,Y
2021-12-24,B,a,3,B4,8,지혜팜김태규,2021-12-10,624,481,001-022,1,1,1,1,1,1,B,0,0,3,2021-08-26,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,24,0800,24,24,1300,18,2,1700,24,22,2200,0,0,0,0,0,16,33,2021-12-24 18:25:40,N,Y
2021-12-24,B,a,4,B4,8,지혜팜김태규,2021-12-10,624,412,152-035,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,31,0800,24,2,1300,18,2,1700,24,2,2200,0,0,0,0,0,16,33,2021-12-24 17:25:41,N,Y
2021-12-24,B,a,5,B4,8,지혜팜김태규,2021-12-10,624,394,018-072,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,45,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-24 17:25:43,N,Y
2021-12-24,B,a,6,B4,8,지혜팜김태규,2021-12-10,624,443,041-032,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,50,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-24 17:25:44,N,Y
2021-12-24,B,a,7,B4,9,지혜팜김태규,2021-12-10,624,451,051-010,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,44,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-24 17:25:45,N,Y
2021-12-24,B,a,8,B4,8,지혜팜김태규,2021-12-10,624,457,051-057,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,4,0800,24,2,1300,18,2,1700,24,2,2200,0,0,0,0,0,16,33,2021-12-24 17:25:47,N,Y
2021-12-24,B,a,9,B4,9,지혜팜김태규,2021-12-10,624,350,007-068,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,50,0800,24,24,1300,18,2,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-24 17:25:48,N,Y
2021-12-24,B,a,10,B4,9,지혜팜김태규,2021-12-10,624,414,020-002,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,46,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-24 17:25:49,N,Y
2021-12-24,B,a,11,B4,8,지혜팜김태규,2021-12-10,624,340,040-054,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,47,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-24 17:25:51,N,Y
2021-12-24,B,a,12,B4,8,지혜팜김태규,2021-12-10,624,458,052-006,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,50,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-24 17:25:52,N,Y
2021-12-24,B,a,13,B4,9,지혜팜김태규,2021-12-10,624,452,051-052,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,48,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-24 17:25:53,N,Y
2021-12-24,B,a,14,B4,8,지혜팜김태규,2021-12-10,624,307,030-004,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,50,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-24 17:25:55,N,Y
2021-12-24,B,a,15,B4,8,지혜팜김태규,2021-12-10,624,488,088-023,1,1,1,1,1,1,B,0,0,3,2021-08-22,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,50,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-24 17:25:56,N,Y
2021-12-24,B,a,16,B4,8,지혜팜김태규,2021-12-10,624,331,038-071,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,47,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-24 17:25:57,N,Y
2021-12-24,B,a,17,B4,8,지혜팜김태규,2021-12-10,624,459,054-058,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,35,0800,24,24,1300,18,10,1700,24,4,2200,0,0,0,0,0,16,33,2021-12-24 18:25:59,N,Y
2021-12-24,B,a,18,B4,8,지혜팜김태규,2021-12-10,624,489,088-072,1,1,1,1,1,1,B,0,0,3,2021-08-22,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,16,0800,24,24,1300,18,2,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-24 17:26:00,N,Y
2021-12-24,B,a,25,B4,29,지혜팜김태규,2021-11-17,624,392,020-005,1,1,1,1,1,1,B,0,0,3,2021-08-02,2021-11-25,9999-12-31,B,2021-11-25,15,54,2,40,0,0,0,8,0800,40,2,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-24 22:26:09,N,Y
2021-12-25,B,a,1,B4,9,지혜팜김태규,2021-12-10,624,460,054-015,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,66,0800,24,24,1300,18,8,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-25 18:25:37,N,Y
2021-12-25,B,a,2,B4,9,지혜팜김태규,2021-12-10,624,442,040-068,1,1,1,1,1,1,B,0,0,3,2021-08-22,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,66,0800,24,24,1300,18,16,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-25 18:25:39,N,Y
2021-12-25,B,a,3,B4,9,지혜팜김태규,2021-12-10,624,481,001-022,1,1,1,1,1,1,B,0,0,3,2021-08-26,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,48,0800,24,22,1300,18,2,1700,24,4,2200,0,0,0,0,0,16,33,2021-12-25 17:25:40,N,Y
2021-12-25,B,a,4,B4,9,지혜팜김태규,2021-12-10,624,412,152-035,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,6,0800,24,2,1300,18,2,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-25 18:25:41,N,Y
2021-12-25,B,a,5,B4,9,지혜팜김태규,2021-12-10,624,394,018-072,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,66,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-25 18:25:43,N,Y
2021-12-25,B,a,6,B4,9,지혜팜김태규,2021-12-10,624,443,041-032,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,66,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-25 18:25:44,N,Y
2021-12-25,B,a,7,B4,10,지혜팜김태규,2021-12-10,624,451,051-010,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,66,0800,28,28,1300,21,21,1700,28,28,2200,0,0,0,0,0,19,38,2021-12-25 18:25:45,N,Y
2021-12-25,B,a,8,B4,9,지혜팜김태규,2021-12-10,624,457,051-057,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,6,0800,24,4,1300,18,2,1700,24,4,2200,0,0,0,0,0,16,33,2021-12-25 17:25:47,N,Y
2021-12-25,B,a,9,B4,10,지혜팜김태규,2021-12-10,624,350,007-068,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,50,0800,28,28,1300,21,12,1700,28,28,2200,0,0,0,0,0,19,38,2021-12-25 18:25:48,N,Y
2021-12-25,B,a,10,B4,10,지혜팜김태규,2021-12-10,624,414,020-002,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,66,0800,28,28,1300,21,21,1700,28,28,2200,0,0,0,0,0,19,38,2021-12-25 18:25:49,N,Y
2021-12-25,B,a,11,B4,9,지혜팜김태규,2021-12-10,624,340,040-054,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,66,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-25 18:25:51,N,Y
2021-12-25,B,a,12,B4,9,지혜팜김태규,2021-12-10,624,458,052-006,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,66,0800,24,24,1300,18,2,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-25 17:25:52,N,Y
2021-12-25,B,a,13,B4,10,지혜팜김태규,2021-12-10,624,452,051-052,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,66,0800,28,28,1300,21,12,1700,28,28,2200,0,0,0,0,0,19,38,2021-12-25 18:25:53,N,Y
2021-12-25,B,a,14,B4,9,지혜팜김태규,2021-12-10,624,307,030-004,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,66,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-25 18:25:55,N,Y
2021-12-25,B,a,15,B4,9,지혜팜김태규,2021-12-10,624,488,088-023,1,1,1,1,1,1,B,0,0,3,2021-08-22,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,66,0800,24,24,1300,18,18,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-25 18:25:56,N,Y
2021-12-25,B,a,16,B4,9,지혜팜김태규,2021-12-10,624,331,038-071,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,66,0800,24,24,1300,18,18,1700,24,8,2200,0,0,0,0,0,16,33,2021-12-25 17:25:57,N,Y
2021-12-25,B,a,17,B4,9,지혜팜김태규,2021-12-10,624,459,054-058,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,38,0800,24,24,1300,18,2,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-25 18:25:59,N,Y
2021-12-25,B,a,18,B4,9,지혜팜김태규,2021-12-10,624,489,088-072,1,1,1,1,1,1,B,0,0,3,2021-08-22,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,50,0800,24,24,1300,18,2,1700,24,24,2200,0,0,0,0,0,16,33,2021-12-25 18:26:00,N,Y
2021-12-25,B,a,25,B4,30,지혜팜김태규,2021-11-17,624,392,020-005,1,1,1,1,1,1,B,0,0,3,2021-08-02,2021-11-25,9999-12-31,B,2021-11-25,15,54,2,40,0,0,0,8,0800,40,2,1300,20,2,1700,20,2,2200,20,2,0,0,0,25,50,2021-12-25 22:26:10,N,Y
2021-12-26,B,a,1,B4,10,지혜팜김태규,2021-12-10,624,460,054-015,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,56,0800,28,28,1300,21,21,1700,28,28,2200,0,0,0,0,0,19,38,2021-12-26 17:25:38,N,Y
2021-12-26,B,a,2,B4,10,지혜팜김태규,2021-12-10,624,442,040-068,1,1,1,1,1,1,B,0,0,3,2021-08-22,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,64,0800,28,28,1300,21,21,1700,28,28,2200,0,0,0,0,0,19,38,2021-12-26 18:25:39,N,Y
2021-12-26,B,a,3,B4,10,지혜팜김태규,2021-12-10,624,481,001-022,1,1,1,1,1,1,B,0,0,3,2021-08-26,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,28,0800,28,28,1300,21,2,1700,28,16,2200,0,0,0,0,0,19,38,2021-12-26 17:25:40,N,Y
2021-12-26,B,a,4,B4,10,지혜팜김태규,2021-12-10,624,412,152-035,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,28,0800,28,28,1300,21,2,1700,28,28,2200,0,0,0,0,0,19,38,2021-12-26 17:25:42,N,Y
2021-12-26,B,a,5,B4,10,지혜팜김태규,2021-12-10,624,394,018-072,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,66,0800,28,28,1300,21,21,1700,28,28,2200,0,0,0,0,0,19,38,2021-12-26 17:25:43,N,Y
2021-12-26,B,a,6,B4,10,지혜팜김태규,2021-12-10,624,443,041-032,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,66,0800,28,28,1300,21,21,1700,28,28,2200,0,0,0,0,0,19,38,2021-12-26 17:25:44,N,Y
2021-12-26,B,a,7,B4,11,지혜팜김태규,2021-12-10,624,451,051-010,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,77,0800,28,28,1300,21,21,1700,28,28,2200,0,0,0,0,0,19,38,2021-12-26 17:25:45,N,Y
2021-12-26,B,a,8,B4,10,지혜팜김태규,2021-12-10,624,457,051-057,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,10,0800,28,2,1300,21,2,1700,28,28,2200,0,0,0,0,0,19,38,2021-12-26 17:25:47,N,Y
2021-12-26,B,a,9,B4,11,지혜팜김태규,2021-12-10,624,350,007-068,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,68,0800,28,28,1300,21,2,1700,28,28,2200,0,0,0,0,0,19,38,2021-12-26 17:25:48,N,Y
2021-12-26,B,a,10,B4,11,지혜팜김태규,2021-12-10,624,414,020-002,1,1,1,1,1,1,B,0,0,3,2021-08-23,2021-12-15,9999-12-31,B,2021-12-15,7,0,2,40,0,0,0,77,0800,28,28,1300,21,21,1700,28,28,2200,0,0,0,0,0,19,38,2021-12-26 18:25:50,N,Y
2021-12-26,B,a,11,B4,10,지혜팜김태규,2021-12-10,624,340,040-054,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,66,0800,28,28,1300,21,21,1700,28,26,2200,0,0,0,0,0,19,38,2021-12-26 17:25:51,N,Y
2021-12-26,B,a,12,B4,10,지혜팜김태규,2021-12-10,624,458,052-006,1,1,1,1,1,1,B,0,0,3,2021-08-24,2021-12-16,9999-12-31,B,2021-12-16,7,0,2,40,0,0,0,50,0800,28,28,1300,21,2,1700,28,26,2200,0,0,0,0,0,19,38,2021-12-26 17:25:52,N,Y
